x,y,z,cluster
-11.7489,8.71016,-0.131208,4874
-12.6223,8.70873,0.838572,4875
-11.7453,8.7635,-0.131468,4876
-12.763,8.87162,0.28081,4877
-11.6264,8.73044,-0.130436,4878
-12.3335,8.6293,0.271941,4879
-11.5629,8.73834,-0.130024,4880
-12.2865,8.6527,0.27149,4881
-11.3227,8.61154,-0.12762,4882
-11.345,8.67981,0.394014,4883
-12.2583,8.6892,0.271453,4884
-11.4142,8.78836,0.39735,4885
-12.2494,8.73954,0.271851,4886
-12.221,8.77592,0.271815,4887
-11.256,8.7771,0.393711,4888
-12.0659,8.72083,0.268961,4889
-10.7566,9.09031,0.523548,4890
-11.1354,8.73815,0.39043,4891
-11.8968,8.65429,0.265782,4892
-11.2231,8.86272,0.394455,4893
-11.8016,8.64054,0.264246,4894
-11.2499,8.94002,0.396358,4895
-11.1576,8.92268,0.394069,4896
-11.7131,8.68659,0.263451,4897
-10.8301,9.3826,0.532687,4898
-11.0686,8.90736,0.391891,4899
-11.587,8.64833,0.261212,4900
-12.4779,8.62628,0.131587,4901
-11.0304,8.93247,0.391505,4902
-12.2601,8.58737,0.129844,4903
-12.2207,8.61572,0.129705,4904
-12.3998,8.79716,0.687195,4905
-11.8666,9.08588,0.270008,4906
-12.1192,8.59994,0.128907,4907
-11.8046,9.096,0.269232,4908
-12.0447,8.60278,0.128395,4909
-11.0331,9.86609,0.0100747,4910
-11.088,9.96921,0.554308,4911
-11.1793,8.66898,0.255576,4912
-12.0004,8.62686,0.128204,4913
-11.0117,9.90792,0.0100829,4914
-11.044,9.99111,0.553639,4915
-10.962,9.21633,0.395034,4916
-11.2189,8.75491,0.257093,4917
-11.9658,8.65777,0.128118,4918
-11.0161,9.9732,0.0101149,4919
-10.9856,9.29382,0.396909,4920
-11.1818,8.78126,0.256858,4921
-11.9375,8.69326,0.1281,4922
-10.964,9.98742,0.0100951,4923
-10.9669,9.3359,0.397268,4924
-11.1509,8.81242,0.256768,4925
-11.9318,8.74522,0.128326,4926
-11.184,10.2507,0.0103266,4927
-11.9423,8.80748,0.670714,4928
-10.9899,9.41372,0.399143,4929
-11.0526,8.78996,0.255124,4930
-12.0264,8.87141,0.129636,4931
-10.9337,9.4239,0.39815,4932
-11.9702,8.88681,0.129323,4933
-10.9206,9.47115,0.398729,4934
-11.6361,8.69426,0.126001,4935
-10.9035,9.51513,0.39917,4936
-11.4535,8.61272,0.12431,4937
-10.9359,9.60262,0.401431,4938
-10.964,9.68709,0.403554,4939
-11.6458,8.92434,0.663173,4940
-10.9358,9.72201,0.403609,4941
-11.5891,8.93745,0.661503,4942
-10.9603,9.80417,0.405622,4943
-11.0119,9.85447,-0.132572,4944
-11.6034,9.00543,0.663896,4945
-10.916,9.82504,0.405098,4946
-10.9845,9.89089,-0.132607,4947
-11.5663,9.0336,0.663354,4948
-10.8577,9.83299,0.40405,4949
-10.9527,9.9232,-0.132589,4950
-11.533,9.06472,0.663038,4951
-10.9745,10.0002,0.409537,4952
-10.9429,9.97562,-0.132841,4953
-11.4801,9.08023,0.661593,4954
-11.1633,10.2352,0.417754,4955
-10.9586,10.0517,-0.133406,4956
-11.4858,9.14216,0.663535,4957
-11.1091,10.2484,0.416899,4958
-10.9395,10.0962,-0.133549,4959
-11.4288,9.15425,0.661864,4960
-11.4583,9.23566,0.665205,4961
-10.9964,9.54413,0.263054,4962
-11.4307,9.2714,0.66525,4963
-10.9919,9.59953,0.26365,4964
-11.0758,9.73286,0.266378,4965
-11.0549,9.77475,0.266594,4966
-11.007,9.79267,0.266161,4967
-10.9731,9.82305,0.266071,4968
-10.8805,9.80046,0.264553,4969
-10.9104,9.88819,0.266016,4970
-11.0265,9.82015,0.128083,4971
-11.3016,8.67364,0.740284,4972
-11.8585,8.42242,0.226415,4973
-34.3006,26.3399,4.78371,4974
-34.2944,26.5027,4.79415,4975
-34.0395,26.473,4.76985,4976
-34.9743,27.546,4.92443,4977
-33.5693,26.6067,4.73808,4978
-33.867,26.8667,3.18899,4979
-33.4339,26.6668,4.7305,4980
-33.7415,26.9363,3.18495,4981
-33.3442,26.7631,4.7294,4982
-33.6867,27.0622,3.18759,4983
-33.6547,27.2068,3.19245,4984
-34.4728,26.3381,4.36613,4985
-34.421,26.4662,4.36983,4986
-35.1511,27.1818,6.12553,4987
-34.9196,27.0204,4.44363,4988
-35.0065,27.2421,6.11487,4989
-34.2572,26.6763,4.36973,4990
-34.9298,27.3549,6.1161,4991
-34.2128,26.8107,4.37454,4992
-34.8512,27.4662,6.11706,4993
-33.6991,26.5754,4.31926,4994
-34.7706,27.576,6.11774,4995
-33.559,26.6323,4.31175,4996
-33.5191,26.7687,4.31716,4997
-33.4392,26.8733,4.31746,4998
-33.3798,26.9945,4.32047,4999
-34.2323,26.1689,3.93202,5000
-35.0428,26.9387,5.6638,5001
-34.2639,26.36,3.94492,5002
-34.8117,26.9314,5.63977,5003
-34.2317,26.5028,3.95056,5004
-34.7876,27.0838,5.64931,5005
-34.078,26.5514,3.9422,5006
-34.8324,27.2907,5.67015,5007
-34.1844,26.8033,3.96401,5008
-34.8124,27.4478,5.68057,5009
-34.1505,26.9463,3.96964,5010
-33.6606,26.7277,3.9222,5011
-33.8134,27.0185,3.94965,5012
-34.7941,27.9565,5.71934,5013
-33.8491,27.2176,3.96355,5014
-35.0825,26.6848,3.6045,5015
-34.9712,26.7699,3.60148,5016
-34.907,26.891,3.60336,5017
-34.8677,27.0316,3.60784,5018
-35.0236,27.2974,5.2651,5019
-35.0109,27.315,3.63131,5020
-34.7342,27.2435,5.23414,5021
-34.7153,27.2561,3.60931,5022
-34.454,27.1949,5.20446,5023
-34.6174,27.3513,3.60784,5024
-34.1294,27.109,5.16796,5025
-34.5404,27.463,3.60857,5026
-33.6807,26.9215,5.1125,5027
-34.589,27.6753,3.62251,5028
-10.2511,7.89017,0.00880526,5029
-10.2134,7.91118,0.00879368,5030
-10.1702,7.92772,0.00877735,5031
-10.1167,7.93605,0.00875216,5032
-10.0468,7.93111,0.00871268,5033
-9.99801,7.92433,1.88455,5034
-10.0005,7.94448,0.00869362,5035
-9.95973,7.94387,1.88192,5036
-9.92605,7.93516,0.00865006,5037
-9.95923,7.99358,1.88645,5038
-9.84712,7.9217,0.00860241,5039
-9.94389,8.03156,1.88821,5040
-9.79168,7.9267,0.00857519,5041
-9.86473,8.0289,3.88766,5042
-9.87311,8.03029,3.35773,5043
-9.87818,8.02955,2.85412,5044
-9.87334,8.02561,2.36142,5045
-9.94224,8.08075,1.89259,5046
-9.94678,8.08444,1.41782,5047
-9.93965,8.08585,0.945213,5048
-9.96499,8.11166,0.477668,5049
-9.74018,7.9346,0.00855136,5050
-9.84153,8.06034,3.88824,5051
-9.8402,8.0538,3.35493,5052
-9.8535,8.05981,2.85412,5053
-9.84943,8.05648,2.3616,5054
-9.90897,8.10432,1.89098,5055
-9.92193,8.11492,1.41782,5056
-9.93718,8.13463,0.947347,5057
-9.94546,8.14663,0.477928,5058
-9.71192,7.96128,0.00854796,5059
-9.81528,8.08928,3.88766,5060
-9.80873,8.07842,3.35263,5061
-9.83024,8.09125,2.85456,5062
-9.84441,8.10291,2.36635,5063
-9.88559,8.13594,1.89128,5064
-9.89008,8.13963,1.41683,5065
-9.89755,8.15303,0.945949,5066
-9.91888,8.17583,0.477854,5067
-9.69208,7.99485,0.00855204,5068
-10.2513,7.8464,-0.115814,5069
-9.77863,8.10959,3.88298,5070
-9.78687,8.11095,3.35365,5071
-9.81439,8.12884,2.85718,5072
-9.8195,8.13307,2.36635,5073
-9.88801,8.18895,1.89654,5074
-9.86277,8.16804,1.4165,5075
-9.87326,8.18399,0.946023,5076
-9.89144,8.20431,0.477743,5077
-9.67905,8.03413,0.00856225,5078
-10.2422,7.88941,-0.115984,5079
-9.75371,8.13955,3.88298,5080
-9.7508,8.13164,3.34983,5081
-9.7909,8.16016,2.85762,5082
-9.86852,8.22485,2.38423,5083
-9.88108,8.23444,1.90005,5084
-9.83766,8.19826,1.4165,5085
-9.85346,8.21872,0.946538,5086
-9.86853,8.23654,0.477854,5087
-9.67814,8.08366,0.00858335,5088
-10.2006,7.90732,-0.115787,5089
-9.87927,8.28442,1.90458,5090
-9.68928,8.14355,0.00861535,5091
-10.1163,7.89183,-0.115105,5092
-9.87044,8.32873,1.90779,5093
-9.68563,8.19132,0.00863441,5094
-10.0763,7.91048,-0.114926,5095
-10.0666,8.54722,1.95075,5096
-9.67797,8.2359,0.00865006,5097
-10.0293,7.92338,-0.114666,5098
-9.66633,8.27727,0.00866231,5099
-9.93134,7.89562,-0.113822,5100
-9.67346,8.33495,0.00869158,5101
-9.8977,7.91855,-0.113715,5102
-9.65994,8.37507,0.00870247,5103
-9.81183,7.89934,-0.113006,5104
-9.66132,8.42833,0.00872698,5105
-9.77201,7.91682,-0.112827,5106
-9.87788,8.02196,3.73936,5107
-9.86968,8.0153,3.21676,5108
-9.90385,8.04679,2.72752,5109
-9.89143,8.03898,2.23695,5110
-9.92431,8.07118,1.76344,5111
-9.95292,8.09964,1.29145,5112
-9.93354,8.08618,0.822013,5113
-9.9382,8.09862,0.35362,5114
-9.66172,8.48102,0.0087508,5115
-9.72442,7.92781,-0.112558,5116
-9.84579,8.04616,3.73655,5117
-9.8518,8.05107,3.21897,5118
-9.88745,8.08394,2.72982,5119
-9.86824,8.07054,2.23729,5120
-9.89874,8.10096,1.7633,5121
-9.90878,8.11438,1.28895,5122
-9.90792,8.11598,0.821949,5123
-9.91795,8.13288,0.353785,5124
-9.6484,8.52188,0.00876237,5125
-9.70315,7.96014,-0.112593,5126
-9.82551,8.07998,3.73824,5127
-9.82705,8.08125,3.21897,5128
-9.86335,8.11486,2.73003,5129
-9.85028,8.10641,2.23885,5130
-9.86848,8.12688,1.76234,5131
-9.88384,8.14474,1.28895,5132
-9.87912,8.14317,0.821629,5133
-9.89218,8.16263,0.353758,5134
-9.60577,8.53682,0.0087474,5135
-9.69179,8.00069,-0.112746,5136
-9.80584,8.11437,3.74021,5137
-9.80445,8.11322,3.21971,5138
-9.84368,8.14945,2.73149,5139
-9.83674,8.14601,2.24144,5140
-9.858,8.16913,1.76494,5141
-9.86953,8.18391,1.29035,5142
-9.85486,8.17407,0.821693,5143
-9.8694,8.19486,0.353841,5144
-9.67181,8.03422,-0.1128,5145
-9.80007,8.16038,3.74754,5146
-9.7974,8.15815,3.22559,5147
-9.81338,8.17523,2.73003,5148
-9.81397,8.17805,2.24196,5149
-9.8443,8.20885,1.76699,5150
-9.84819,8.21734,1.29085,5151
-9.81824,8.19468,0.820732,5152
-9.84881,8.22894,0.354006,5153
-9.66323,8.07733,-0.112988,5154
-9.65218,8.11852,-0.11315,5155
-9.67302,8.18686,-0.113688,5156
-9.65395,8.22168,-0.11376,5157
-9.89412,7.84192,2.0914,5158
-9.66817,8.28509,-0.114226,5159
-9.94714,7.93375,2.10775,5160
-10.081,8.06789,0.233268,5161
-9.66088,8.33039,-0.114441,5162
-9.9386,8.00408,0.23054,5163
-9.64283,8.36654,-0.114531,5164
-9.88215,8.00872,0.2298,5165
-9.65779,8.4316,-0.115016,5166
-9.89014,8.01572,3.60454,5167
-9.90361,8.03895,3.09605,5168
-9.92095,8.05906,2.60234,5169
-9.92729,8.06852,2.11919,5170
-9.91748,8.06918,1.63831,5171
-9.91561,8.0737,1.16685,5172
-9.9492,8.10682,0.701795,5173
-9.85753,8.039,0.2298,5174
-9.65517,8.48165,-0.115294,5175
-9.84836,8.03203,3.59827,5176
-9.88191,8.07176,3.09699,5177
-9.89846,8.09132,2.60294,5178
-9.88874,8.0877,2.11625,5179
-9.89344,8.1002,1.63844,5180
-9.88001,8.09525,1.16557,5181
-9.92428,8.13731,0.701795,5182
-9.83205,8.06858,0.229782,5183
-9.6321,8.51388,-0.11533,5184
-9.81102,8.05183,3.59364,5185
-9.8481,8.09463,3.09416,5186
-9.84407,8.09737,2.59516,5187
-9.86921,8.12239,2.11739,5188
-9.87314,8.13429,1.6392,5189
-9.8582,8.12806,1.16594,5190
-9.89927,8.16772,0.701795,5191
-9.81418,8.10443,0.229944,5192
-10.2658,7.86856,0.1122,5193
-9.57604,8.51681,-0.114971,5194
-9.78479,8.08067,3.5931,5195
-9.81797,8.12047,3.09251,5196
-9.8456,8.14941,2.60214,5197
-9.84501,8.15326,2.11755,5198
-9.84966,8.16581,1.63945,5199
-9.83935,8.16335,1.16667,5200
-9.87263,8.19678,0.701686,5201
-9.80389,8.14664,0.230287,5202
-10.2393,7.89819,0.112174,5203
-9.77105,8.11988,3.59718,5204
-9.7848,8.14372,3.08992,5205
-9.81679,8.17644,2.60114,5206
-9.83132,8.1929,2.12,5207
-9.82152,8.19345,1.63894,5208
-9.80585,8.18648,1.16567,5209
-9.83517,8.21678,0.700812,5210
-9.79725,8.19208,0.230721,5211
-10.1873,7.9081,0.111871,5212
-9.77973,8.22853,0.230902,5213
-10.1268,7.911,0.111472,5214
-9.76664,8.26883,0.231191,5215
-10.0569,7.90619,0.110969,5216
-9.87707,7.78767,1.96178,5217
-9.74351,8.3007,0.231245,5218
-10.0004,7.91157,0.110613,5219
-9.93363,7.88181,1.97781,5220
-9.6884,8.30518,0.23054,5221
-9.96201,7.931,0.110457,5222
-9.9426,7.93876,1.98443,5223
-9.6977,8.3649,0.231371,5224
-9.89784,7.92964,0.110015,5225
-9.94438,7.99027,1.98967,5226
-9.82909,7.9242,0.10952,5227
-9.9398,8.03689,1.99368,5228
-9.77833,7.9329,0.109225,5229
-9.86682,7.98637,3.46362,5230
-9.88695,8.02096,2.96034,5231
-9.88896,8.03375,2.46898,5232
-9.92276,8.07358,1.99522,5233
-9.94244,8.09825,1.52045,5234
-9.93232,8.09808,1.04797,5235
-9.96421,8.13278,0.581355,5236
-9.73845,7.95021,0.109052,5237
-9.84975,8.0227,3.46626,5238
-9.89096,8.07466,2.96894,5239
-9.87034,8.06902,2.4705,5240
-9.88877,8.09648,1.99337,5241
-9.91524,8.12683,1.52009,5242
-9.9082,8.12915,1.04806,5243
-9.9315,8.15697,0.580903,5244
-9.71942,7.98449,0.109112,5245
-9.81838,8.04737,3.46389,5246
-9.84056,8.08394,2.96124,5247
-9.85161,8.10426,2.47203,5248
-9.8677,8.12992,1.99414,5249
-9.88184,8.15026,1.5188,5250
-9.88398,8.16014,1.04814,5251
-9.89949,8.18167,0.580497,5252
-9.69334,8.013,0.109095,5253
-9.79588,8.0793,3.46468,5254
-9.82247,8.11968,2.96328,5255
-9.84636,8.15072,2.47697,5256
-9.84651,8.16331,1.99491,5257
-9.84991,8.17483,1.51774,5258
-9.86273,8.19361,1.04854,5259
-9.87895,8.21584,0.580768,5260
-9.71253,8.07915,0.10959,5261
-9.78738,8.12287,3.47047,5262
-9.80949,8.15974,2.96691,5263
-9.83488,8.1922,2.4804,5264
-9.82521,8.19664,1.99568,5265
-9.78591,8.17255,1.51173,5266
-9.8299,8.21744,1.04773,5267
-9.7015,8.12046,0.109746,5268
-9.82197,8.24517,2.00015,5269
-9.70102,8.1708,0.110023,5270
-9.90305,8.36516,2.02188,5271
-9.68582,8.20893,0.110136,5272
-9.69102,8.26456,0.110483,5273
-9.67245,8.30012,0.110561,5274
-9.67495,8.35393,0.110882,5275
-9.6689,8.40063,0.111108,5276
-9.66416,8.44868,0.11135,5277
-9.687,8.52122,0.111914,5278
-9.56272,8.46408,0.110778,5279
-9.86626,8.10111,1.62003,5280
-9.53631,8.42474,0.193582,5281
-9.67258,7.96681,0.193616,5282
-10.0886,7.73581,0.197179,5283
-34.0854,28.5829,4.92048,5284
-33.705,28.4656,3.25447,5285
-34.0408,28.9286,3.29545,5286
-33.9254,29.0102,3.29287,5287
-33.8589,29.1337,3.29508,5288
-34.2646,28.9571,2.87906,5289
-33.7453,28.6961,2.84281,5290
-33.5943,28.7194,6.09275,5291
-33.6571,28.7995,2.84281,5292
-33.6614,28.956,6.12102,5293
-33.4445,28.7959,2.83231,5294
-33.9889,28.5735,2.42813,5295
-33.8813,28.7979,5.69786,5296
-33.7687,28.8811,5.69379,5297
-34.0347,28.6012,5.27123,5298
-33.9308,28.692,5.26875,5299
-34.2941,29.028,3.67418,5300
-34.0075,28.9363,5.29442,5301
-33.7997,28.7879,3.63066,5302
-33.7112,28.8915,3.63066,5303
-33.8217,29.1666,3.65218,5304
-12.9539,11.7914,0.651194,5305
-12.9148,11.8284,0.651045,5306
-12.8843,11.8734,0.651342,5307
-12.5525,11.6476,0.0116559,5308
-12.5708,11.7365,0.0117063,5309
-12.5121,11.7538,0.0116852,5310
-12.436,11.7544,0.0116478,5311
-12.3586,11.7532,0.011609,5312
-12.4303,11.8855,0.639343,5313
-12.2763,11.7468,0.0115654,5314
-12.1904,11.7366,0.0115184,5315
-12.4741,12.0748,0.645398,5316
-12.1113,11.7322,0.0114776,5317
-12.4442,12.12,0.64577,5318
-12.033,11.7281,0.0114374,5319
-12.3513,12.1035,0.642872,5320
-11.9605,11.7292,0.0114027,5321
-12.386,12.2122,0.646624,5322
-11.906,11.7476,0.011385,5323
-11.6525,11.5598,0.610181,5324
-11.838,11.7524,0.0113544,5325
-11.6184,11.5969,0.610255,5326
-12.6264,11.72,0.475188,5327
-11.7587,11.7455,0.0113129,5328
-12.6561,11.7525,-0.154945,5329
-11.5806,11.6303,0.610144,5330
-12.5729,11.7423,0.474526,5331
-11.6739,11.7326,0.0112659,5332
-12.5396,11.7162,-0.153958,5333
-11.5533,11.6743,0.610589,5334
-12.5222,11.7672,0.473975,5335
-11.5943,11.7243,0.0112237,5336
-12.4781,11.7306,-0.153644,5337
-11.5322,11.7247,0.61137,5338
-12.4185,11.7416,0.471411,5339
-11.5428,11.7441,0.0112087,5340
-12.4275,11.7551,-0.153465,5341
-11.4968,11.7607,0.611407,5342
-12.3614,11.7597,0.470611,5343
-11.4334,11.7044,0.0111373,5344
-12.366,11.7691,-0.153151,5345
-12.3058,11.7789,0.469867,5346
-11.3661,11.7071,0.0111066,5347
-12.2497,11.7302,-0.152155,5348
-12.1925,11.7424,0.466916,5349
-11.2919,11.7024,0.0110692,5350
-12.1935,11.7483,-0.151904,5351
-12.1055,11.7304,0.464959,5352
-11.2207,11.7001,0.0110345,5353
-12.1208,11.7501,-0.151446,5354
-13.2064,11.9589,0.974257,5355
-11.2282,11.7715,0.604757,5356
-12.0422,11.7409,0.463911,5357
-11.1606,11.7092,0.0110107,5358
-12.0503,11.7537,-0.151016,5359
-13.1438,11.9758,0.972346,5360
-11.1879,11.8015,0.604534,5361
-11.9741,11.7463,0.46267,5362
-11.0262,11.6395,0.0109133,5363
-11.9857,11.7626,-0.150657,5364
-13.0886,11.9992,0.970981,5365
-11.1352,11.8183,0.603642,5366
-11.901,11.7465,0.461236,5367
-10.985,11.6675,0.0109079,5368
-11.9033,11.7537,-0.150074,5369
-12.9988,11.9906,0.96705,5370
-11.0067,11.754,0.598627,5371
-11.811,11.7294,0.459141,5372
-10.9437,11.6953,0.0109024,5373
-11.8374,11.7606,-0.149697,5374
-12.9554,12.0243,0.966558,5375
-11.7516,11.7423,0.458231,5376
-12.5911,11.696,0.31047,5377
-10.9003,11.7208,0.0108949,5378
-11.7461,11.7417,-0.148997,5379
-11.6894,11.7521,0.457211,5380
-12.5588,11.738,0.31056,5381
-10.7882,11.6719,0.0108187,5382
-11.6754,11.7429,-0.148558,5383
-12.7249,11.9566,0.954819,5384
-11.6182,11.7523,0.455832,5385
-12.4557,11.7134,0.308898,5386
-10.7043,11.6527,0.0107704,5387
-11.6098,11.7488,-0.148181,5388
-12.5801,11.8933,0.946683,5389
-11.5309,11.7359,0.453819,5390
-12.3696,11.7042,0.307652,5391
-10.6598,11.6758,0.0107615,5392
-11.5142,11.7237,-0.147418,5393
-11.4935,11.7698,0.453764,5394
-12.3003,11.7103,0.306821,5395
-10.6299,11.7152,0.0107677,5396
-11.4551,11.7354,-0.147122,5397
-11.4155,11.7619,0.45211,5398
-12.242,11.7266,0.306261,5399
-10.4982,11.6415,0.0106703,5400
-11.3933,11.7439,-0.14679,5401
-11.3502,11.7667,0.450952,5402
-12.1714,11.7308,0.305394,5403
-10.4878,11.702,0.0106962,5404
-11.2878,11.7068,-0.145893,5405
-11.2788,11.7646,0.449545,5406
-12.0858,11.72,0.304148,5407
-10.4425,11.7236,0.0106867,5408
-11.2214,11.7096,-0.145499,5409
-11.2047,11.7594,0.448029,5410
-12.0076,11.7159,0.303082,5411
-10.3952,11.7429,0.0106751,5412
-11.1171,11.6723,-0.14461,5413
-11.1569,11.7814,0.44756,5414
-11.9295,11.7113,0.302016,5415
-10.346,11.7597,0.0106615,5416
-11.0173,11.6388,-0.143776,5417
-11.0837,11.7762,0.446071,5418
-11.8515,11.7064,0.300951,5419
-10.3059,11.7869,0.0106574,5420
-11.0405,11.7352,-0.144548,5421
-10.9916,11.7503,0.44381,5422
-11.7843,11.7117,0.300156,5423
-10.2657,11.8139,0.0106533,5424
-10.9204,11.6792,-0.143444,5425
-11.946,11.9355,0.923423,5426
-10.9459,11.7737,0.443424,5427
-11.7003,11.6997,0.298927,5428
-12.5837,11.7012,0.149057,5429
-10.2059,11.8181,0.0106288,5430
-10.7893,11.6101,-0.142188,5431
-11.8537,11.9161,0.919109,5432
-11.3474,13.2119,0.647442,5433
-10.8996,11.7962,0.443011,5434
-11.646,11.7171,0.298458,5435
-12.5295,11.7226,0.14884,5436
-10.197,11.8812,0.0106574,5437
-10.7617,11.652,-0.142296,5438
-11.8136,11.9489,0.918836,5439
-11.3392,13.2846,0.649299,5440
-10.8167,11.7788,0.441108,5441
-11.5777,11.7201,0.297627,5442
-12.4542,11.724,0.148372,5443
-10.1799,11.9353,0.0106778,5444
-10.6752,11.6297,-0.141623,5445
-11.779,11.9872,0.919,5446
-11.193,13.1951,0.643244,5447
-10.7508,11.7795,0.439895,5448
-11.4933,11.7063,0.296381,5449
-12.3993,11.7443,0.148146,5450
-10.1407,11.9634,0.0106751,5451
-10.6435,11.6668,-0.141677,5452
-11.5454,11.8219,0.903603,5453
-10.7012,11.7976,0.439344,5454
-11.4162,11.6993,0.295315,5455
-12.293,11.7154,0.147305,5456
-10.1065,11.9975,0.0106778,5457
-10.599,11.6898,-0.14156,5458
-11.7365,12.0915,0.921457,5459
-10.6496,11.8133,0.438709,5460
-11.3517,11.7049,0.294574,5461
-12.2267,11.724,0.146941,5462
-10.0696,12.0285,0.0106778,5463
-10.551,11.7089,-0.141399,5464
-11.7077,12.1361,0.922112,5465
-10.6073,11.8392,0.438461,5466
-11.2755,11.6979,0.293527,5467
-12.1424,11.7149,0.146359,5468
-10.0327,12.0593,0.0106778,5469
-10.5083,11.7337,-0.141309,5470
-11.7409,12.2455,0.927682,5471
-12.4513,12.0844,0.784276,5472
-10.5556,11.8545,0.437827,5473
-11.1994,11.6905,0.292479,5474
-12.0705,11.7173,0.145926,5475
-9.98163,12.0731,0.0106628,5476
-10.4657,11.7584,-0.141219,5477
-12.4163,12.1246,0.784411,5478
-10.5007,11.8659,0.437055,5479
-11.1325,11.6923,0.291666,5480
-12.0031,11.7235,0.145544,5481
-9.96676,12.1307,0.0106867,5482
-10.3798,11.7343,-0.140547,5483
-12.4161,12.199,0.786759,5484
-10.4721,11.9071,0.437386,5485
-11.0677,11.6959,0.290907,5486
-11.9442,11.7378,0.145266,5487
-9.96871,12.2092,0.0107289,5488
-10.3161,11.7346,-0.14017,5489
-10.4908,12.0023,0.439702,5490
-11.0174,11.7145,0.290528,5491
-11.8356,11.7027,0.144382,5492
-9.90663,12.2095,0.0107023,5493
-10.2866,11.7737,-0.14026,5494
-10.7138,13.2665,4.49909,5495
-11.6675,12.4718,0.933906,5496
-10.4749,12.0586,0.440584,5497
-10.9261,11.689,0.289065,5498
-11.7507,11.6903,0.143783,5499
-9.88608,12.2608,0.0107207,5500
-10.2321,11.784,-0.140008,5501
-10.632,13.2572,5.19426,5502
-10.6604,13.2835,4.49373,5503
-10.4464,12.1005,0.440943,5504
-10.867,11.6976,0.288451,5505
-11.7092,11.7206,0.143714,5506
-9.89719,12.352,0.0107738,5507
-10.2017,11.8222,-0.140089,5508
-10.5645,13.2561,5.18111,5509
-10.6527,13.3577,4.50776,5510
-11.1364,13.9542,2.6373,5511
-11.7527,12.7184,0.946956,5512
-10.4281,12.1545,0.441742,5513
-10.8026,11.7,0.287692,5514
-11.6407,11.7239,0.143315,5515
-9.91157,12.448,0.010831,5516
-10.1765,11.8663,-0.140242,5517
-10.5012,13.2599,5.17,5518
-10.5943,13.3684,4.50036,5519
-11.0947,13.9899,2.63759,5520
-11.7359,12.7786,0.948758,5521
-10.403,12.2009,0.442266,5522
-10.741,11.7051,0.287006,5523
-11.5359,11.6898,0.142465,5524
-9.87706,12.483,0.010835,5525
-10.1757,11.9394,-0.140735,5526
-10.3893,13.1927,4.43047,5527
-11.0732,14.051,2.6427,5528
-11.7498,12.8728,0.953072,5529
-10.3934,12.2656,0.443452,5530
-10.6942,11.7262,0.286717,5531
-11.4797,11.7044,0.142213,5532
-9.86776,12.5502,0.010867,5533
-10.1397,11.9713,-0.140744,5534
-10.2635,13.1156,4.39398,5535
-11.0361,14.0927,2.64416,5536
-11.4704,13.5941,2.45199,5537
-11.525,11.8205,0.746211,5538
-10.3505,12.2913,0.443231,5539
-10.6434,11.7427,0.286319,5540
-11.3802,11.6744,0.141424,5541
-9.82182,12.571,0.0108589,5542
-10.11,12.0108,-0.140843,5543
-10.4127,13.3998,5.18695,5544
-10.2304,13.1562,4.39705,5545
-10.9607,14.0851,2.63642,5546
-11.3573,13.5442,2.43669,5547
-11.479,11.8458,0.745579,5548
-10.3455,12.3621,0.444637,5549
-10.602,11.7693,0.286175,5550
-11.3248,11.6892,0.141181,5551
-9.97884,12.853,0.011076,5552
-10.0808,12.0509,-0.14095,5553
-10.3757,13.437,5.189,5554
-10.3874,13.443,4.48225,5555
-10.9119,14.1117,2.6351,5556
-11.3309,13.5973,2.43997,5557
-11.4253,11.863,0.74445,5558
-10.3407,12.4337,0.446071,5559
-10.5598,11.7951,0.286012,5560
-11.2556,11.6893,0.140765,5561
-9.93325,12.8757,0.0110692,5562
-10.0495,12.0887,-0.141031,5563
-10.339,13.4749,5.19134,5564
-10.3032,13.4189,4.46363,5565
-10.0585,13.0908,2.4387,5566
-11.2563,13.5923,2.43287,5567
-9.74207,12.6789,1.76864,5568
-11.3605,11.8684,0.742599,5569
-10.3032,12.4662,0.446099,5570
-10.4292,11.7214,0.283447,5571
-11.1948,11.6977,0.140452,5572
-9.96549,12.9997,0.0111495,5573
-10.0239,12.1334,-0.141193,5574
-10.2785,13.4814,5.18169,5575
-10.3552,13.5726,4.50419,5576
-9.72474,12.7371,2.36724,5577
-11.2051,13.6153,2.43082,5578
-9.68805,12.689,1.7659,5579
-10.27,12.5039,0.446319,5580
-10.3614,11.7173,0.28258,5581
-11.1609,11.7342,0.140478,5582
-9.99166,12.1702,-0.141264,5583
-10.2106,13.4778,5.16824,5584
-10.3632,13.6698,4.52588,5585
-9.66768,12.7432,2.36285,5586
-11.1094,13.5837,2.41907,5587
-9.60822,12.6648,1.75842,5588
-10.3436,11.7599,0.856427,5589
-10.2442,12.5508,0.446871,5590
-10.3241,11.7476,0.282544,5591
-11.0596,11.6994,0.139654,5592
-10.1338,12.4209,-0.143812,5593
-10.2779,13.6535,5.22349,5594
-10.2985,13.6714,4.51593,5595
-11.1108,13.6577,3.76322,5596
-9.62676,12.7704,2.36242,5597
-11.0601,13.6085,2.41743,5598
-9.54419,12.6609,1.7538,5599
-10.3694,12.7841,0.45404,5600
-10.2867,11.7777,0.282508,5601
-10.9627,11.6684,0.138882,5602
-10.1567,12.5273,-0.144682,5603
-10.2536,13.6991,4.51465,5604
-11.0756,13.7001,3.76552,5605
