x,y,z,cluster
-18.1625,8.25758,-0.903552,1
-17.201,7.07952,-1.02269,1
-17.188,6.35697,-1.18283,1
-15.0477,7.52379,-1.22041,1
-17.3945,8.73395,5.94928,1
-17.4404,7.94462,5.63174,1
-17.4246,7.15514,5.33339,1
-17.8731,6.56848,5.1957,1
-17.418,8.73853,5.14145,1
-17.4144,7.93276,4.84145,1
-17.3856,7.15437,4.56317,1
-17.3927,8.7194,4.36212,1
-17.3669,7.91591,4.07947,1
-17.3161,7.13319,3.81293,1
-17.2884,6.38889,3.57163,1
-17.3548,8.70035,3.60298,1
-17.1708,7.82942,3.31195,1
-17.3635,7.15802,3.1112,1
-17.3244,6.41698,2.88149,1
-17.3347,8.68917,2.86439,1
-17.2763,7.88445,2.61791,1
-17.295,7.14038,2.3976,1
-17.3033,6.41947,2.1883,1
-17.2487,8.64604,2.1342,1
-17.2627,7.88477,1.90999,1
-17.5963,7.27234,1.73746,1
-17.625,6.54861,1.53757,1
-17.6872,8.87553,1.45983,1
-18.7083,8.54821,1.32002,1
-17.5335,7.25354,1.03759,1
-17.6389,6.56431,0.850697,1
-17.7497,8.91387,0.738384,1
-18.6588,8.53741,0.565985,1
-17.587,7.28432,0.343905,1
-17.6097,6.55551,0.162996,1
-15.8949,7.98969,0.0121093,4
-18.6224,8.52549,-0.183741,1
-17.5491,7.27649,-0.346866,1
-17.5461,6.54405,-0.52243,1
-15.8286,7.96468,-0.637359,4
-18.1126,8.30202,-0.902331,1
-17.1838,7.13417,-1.02297,1
-17.1759,6.41246,-1.18335,1
-15.0717,7.59371,-1.22424,1
-17.3924,8.7998,5.95776,1
-17.409,7.99489,5.62949,1
-17.4213,7.21629,5.33911,1
-18.0428,6.69375,5.25098,1
-17.417,8.80501,5.14911,1
-17.4613,8.01892,4.86132,1
-17.3986,7.22221,4.57237,1
-17.3877,8.78371,4.36759,1
-17.3745,7.98385,4.08699,1
-17.3783,7.22125,3.83149,1
-17.277,6.44499,3.57335,1
-17.3403,8.75976,3.60554,1
-17.1619,7.88906,3.31489,1
-17.3524,7.2158,3.11316,1
-17.3296,6.47944,2.88565,1
-17.3212,8.749,2.86658,1
-17.2646,7.94321,2.61982,1
-17.2877,7.19951,2.39963,1
-17.2984,6.47809,2.19018,1
-17.2602,8.71819,2.13893,1
-17.252,7.94394,1.9115,1
-17.7743,7.40982,1.75727,1
-17.6179,6.60755,1.53871,1
-17.6421,8.92075,1.45836,1
-18.6638,8.59721,1.31874,1
-17.5729,7.33306,1.04125,1
-17.6206,6.61909,0.850787,1
-17.6456,8.92948,0.735189,1
-18.6416,8.5988,0.566261,1
-17.5535,7.33362,0.343688,1
-17.6232,6.62217,0.163309,1
-15.873,8.03977,0.0121113,4
-18.6561,8.61024,-0.184333,1
-17.535,7.33377,-0.34703,1
-17.5531,6.60807,-0.523239,1
-15.8095,8.01592,-0.637575,4
-18.0988,8.363,-0.902919,1
-17.1766,7.19303,-1.02385,1
-17.1832,6.47533,-1.18522,1
-15.0644,7.64804,-1.22554,1
-17.4241,8.88309,5.97793,1
-17.4044,7.27193,5.34074,1
-17.9861,6.73554,5.24045,1
-17.4227,8.87508,5.1588,1
-17.6891,8.18935,4.93172,1
-17.3746,7.2748,4.5719,1
-17.3963,8.85517,4.37656,1
-17.3713,8.04698,4.09201,1
-17.3615,7.2768,3.83269,1
-17.326,6.52391,3.58761,1
-17.3221,8.81738,3.60736,1
-17.1636,7.95368,3.3199,1
-17.3383,7.27244,3.11464,1
-17.3041,6.53048,2.88473,1
-17.3058,8.80794,2.86848,1
-17.2348,7.99364,2.619,1
-17.2893,7.2625,2.40294,1
-17.2849,6.53359,2.19101,1
-17.2653,8.78733,2.14289,1
-17.2284,7.99725,1.9116,1
-18.127,7.6222,1.79444,1
-17.619,6.66969,1.54058,1
-17.4281,8.87976,1.44291,1
-18.6564,8.66326,1.32009,1
-17.6235,6.68197,0.851916,1
-17.441,8.89324,0.727796,1
-18.6387,8.66691,0.566978,1
-17.6336,6.68791,0.163595,1
-15.8465,8.08752,0.0121099,4
-17.5439,6.66615,-0.523574,1
-15.9459,8.14667,-0.644081,4
-18.0749,8.41933,-0.903009,1
-17.182,7.25735,-1.02549,1
-17.2229,6.55072,-1.18934,1
-15.0195,7.68332,-1.22381,1
-17.3483,8.91159,5.96127,1
-17.3908,7.32903,5.34347,1
-17.9743,6.7941,5.24308,1
-17.3799,8.92055,5.15421,1
-17.3799,7.33979,4.57921,1
-17.9821,6.81999,4.47187,1
-17.3804,8.91428,4.37941,1
-17.3445,7.33232,3.83388,1
-17.3261,6.58471,3.5918,1
-17.3273,8.88708,3.61412,1
-17.3305,7.33175,3.11725,1
-17.3098,6.59339,2.88904,1
-17.2866,8.86505,2.8698,1
-14.9093,6.9707,2.26885,1
-17.2879,7.32441,2.40586,1
-17.2834,6.59367,2.19336,1
-17.2674,8.85522,2.14652,1
-14.8751,6.96042,1.65284,1
-18.1191,7.68439,1.79598,1
-17.6077,6.72727,1.5414,1
-17.3032,8.88308,1.43481,1
-14.6736,6.86865,1.03976,1
-17.6067,6.73744,0.852097,1
-17.3514,8.91474,0.725196,1
-18.6373,8.73593,0.56775,1
-17.6233,6.74591,0.16369,1
-15.8065,8.12833,0.0120984,4
-18.9759,8.89948,-0.188029,1
-17.542,6.7271,-0.524131,1
-15.9359,8.20333,-0.644692,4
-17.9884,8.4463,-0.899978,1
-17.4821,7.44739,-1.04476,1
-17.2084,6.60568,-1.18972,1
-15.0003,7.73164,-1.22417,1
-17.3506,8.98016,5.9715,1
-17.6559,8.30589,5.73381,1
-17.3878,7.39063,5.34946,1
-17.9642,6.85334,5.24624,1
-17.3636,8.9796,5.15752,1
-17.7736,8.36128,4.96949,1
-17.3663,7.39688,4.58157,1
-18.0302,6.90159,4.48909,1
-17.3789,8.981,4.38597,1
-17.3219,7.3855,3.83388,1
-17.3279,6.64627,3.59636,1
-17.3183,8.94968,3.61795,1
-14.5329,6.84326,2.81913,1
-17.3134,7.3872,3.11823,1
-17.3163,6.65674,2.89351,1
-17.2743,8.92576,2.87228,1
-17.2827,7.38482,2.40828,1
-17.2974,6.65986,2.19772,1
-17.2605,8.91865,2.14905,1
-14.7565,6.96018,1.64203,1
-18.0927,7.73876,1.79571,1
-17.5935,6.78376,1.54197,1
-17.2492,8.92238,1.43261,1
-14.592,6.8851,1.03547,1
-17.5887,6.7925,0.852232,1
-17.2565,8.93302,0.722372,1
-18.5824,8.77983,0.566895,1
-17.6034,6.80031,0.163699,1
-15.7717,8.17172,0.0120909,4
-18.9295,8.94869,-0.187841,1
-17.5279,6.78341,-0.524327,1
-17.1571,8.89865,-0.695196,1
-17.4674,7.50453,-1.04526,1
-17.2215,6.67142,-1.19204,1
-14.9659,7.77211,-1.2233,1
-17.3848,9.06563,5.99284,1
-17.6632,8.37564,5.74452,1
-17.38,7.45039,5.35409,1
-17.9134,6.89698,5.23755,1
-17.3462,9.03819,5.16058,1
-17.6769,8.38213,4.94962,1
-17.3908,7.47046,4.59407,1
-17.9971,6.95231,4.48614,1
-17.353,9.03518,4.38641,1
-17.3694,7.4688,3.84944,1
-17.3339,6.70968,3.60188,1
-17.3134,9.01457,3.62269,1
-14.5092,6.88655,2.81861,1
-17.3232,7.45433,3.12411,1
-17.3206,6.71949,2.89767,1
-17.2977,9.00521,2.88076,1
-17.2782,7.44566,2.41082,1
-17.2926,6.71902,2.19972,1
-17.2375,8.97386,2.1496,1
-14.4511,6.87042,1.61039,1
-18.1237,7.8179,1.80116,1
-17.6051,6.85036,1.54482,1
-17.2678,8.99923,1.43643,1
-14.5348,6.91269,1.03291,1
-17.592,6.85586,0.853406,1
-17.2476,8.99562,0.723152,1
-14.4933,6.90225,0.44279,1
-17.5806,6.85355,0.163682,1
-15.7705,8.23257,0.0121093,4
-14.4787,6.89903,-0.143884,1
-17.5405,6.85024,-0.525331,1
-17.1412,8.95726,-0.695664,1
-14.4054,6.87214,-0.722815,1
-17.4452,7.55848,-1.04531,1
-17.2084,6.72713,-1.19256,1
-14.9323,7.8129,-1.22251,1
-17.3476,9.11403,5.98962,1
-17.5855,8.40496,5.7276,1
-17.4225,7.53193,5.37425,1
-17.8571,6.93828,5.22729,1
-17.3338,9.09945,5.16518,1
-17.6196,8.42127,4.94079,1
-17.3865,7.53189,4.59902,1
-18.0193,7.02447,4.49701,1
-17.3477,9.10016,4.3921,1
-17.3224,8.28402,4.10413,1
-17.3734,7.53375,3.85543,1
-17.316,6.7639,3.60245,1
-17.3153,9.08317,3.6289,1
-14.5306,6.95143,2.82691,1
-17.3084,7.51097,3.12558,1
-17.3276,6.7834,2.90229,1
-17.2901,9.06881,2.88412,1
-14.5461,6.96474,2.22324,1
-17.2935,7.51524,2.41616,1
-17.2978,6.78219,2.20302,1
-17.2019,9.02255,2.14861,1
-14.622,7.00674,1.63182,1
-18.0942,7.87108,1.80062,1
-17.6183,6.91782,1.54784,1
-17.2542,9.05958,1.43761,1
-14.5234,6.962,1.03362,1
-17.6341,6.93466,0.856477,1
-17.212,9.04431,0.722818,1
-18.3236,8.79549,0.560636,1
-17.58,6.91551,0.163873,1
-15.8602,8.34142,0.0121978,4
-14.471,6.94991,-0.144018,1
-17.5417,6.91282,-0.526,1
-17.1429,9.02517,-0.69685,1
-14.3987,6.92323,-0.723538,1
-17.4778,7.63635,-1.04866,1
-17.2053,6.78685,-1.19378,1
-14.9029,7.85589,-1.22207,1
-17.3973,9.20837,6.01651,1
-17.5035,8.43181,5.70928,1
-17.4213,7.59495,5.38106,1
-17.8833,7.0117,5.24124,1
-17.3546,9.17836,5.17972,1
-17.4907,8.42564,4.91185,1
-17.3803,7.59259,4.6035,1
-17.9723,7.06974,4.49067,1
-17.3559,9.17249,4.40128,1
-17.3682,8.37152,4.12106,1
-17.36,7.59133,3.85762,1
-17.3134,6.82419,3.60626,1
-17.2995,9.14269,3.63145,1
-17.1309,8.26008,3.3377,1
-17.3187,7.57867,3.13163,1
-17.3168,6.84052,2.90399,1
-17.3086,9.14631,2.89186,1
-14.4996,6.99728,2.21942,1
-17.2794,7.57224,2.41743,1
-17.288,6.83961,2.20443,1
-14.5332,7.01911,1.62431,1
-18.0918,7.93616,1.8028,1
-17.6415,6.98946,1.55175,1
-17.2554,9.12786,1.44004,1
-14.4876,6.99958,1.03259,1
-17.5951,6.98173,0.855619,1
-17.1859,9.09801,0.722892,1
-18.4288,8.91566,0.564689,1
-17.5875,6.98085,0.164141,1
-15.8443,8.39519,0.0122052,4
-18.3873,8.90034,-0.183266,1
-17.5771,6.98914,-0.527701,1
-17.1292,9.08521,-0.697425,1
-17.4707,7.69719,-1.04965,1
-17.2002,6.84588,-1.19488,1
-17.3656,9.2599,6.01534,1
-17.4844,8.48882,5.71153,1
-17.4296,7.66231,5.39087,1
-17.6814,6.99519,5.18833,1
-17.3946,9.26793,5.20013,1
-17.442,8.46825,4.90547,1
-17.3871,7.65919,4.61152,1
-17.6807,7.01776,4.42318,1
-17.3751,9.25092,4.41332,1
-17.3609,8.43374,4.12545,1
-17.3591,7.65444,3.86261,1
-17.2997,6.88018,3.60778,1
-17.2879,9.2045,3.63492,1
-16.9088,8.21703,3.29933,1
-17.3432,7.65288,3.14029,1
-17.3131,6.90057,2.90692,1
-17.2892,9.20402,2.89332,1
-14.3881,6.99797,2.20563,1
-17.2697,7.63123,2.41933,1
-17.2909,6.90219,2.20749,1
-17.1138,9.11064,2.14454,1
-14.4096,7.01402,1.61289,1
-18.0674,7.99163,1.8028,1
-17.6589,7.05909,1.55517,1
-17.2564,9.19623,1.44247,1
-18.2039,8.86408,1.2994,1
-18.6257,8.24636,1.11387,1
-17.6098,7.05016,0.85738,1
-17.1967,9.17138,0.724527,1
-18.2684,8.90732,0.560608,1
-18.6041,8.2461,0.36764,1
-17.579,7.03998,0.164263,1
-17.1761,9.16848,0.0132528,1
-18.2377,8.89708,-0.182046,1
-18.6328,8.26741,-0.372186,1
-17.5555,7.04303,-0.527701,1
-17.1374,9.15703,-0.698899,1
-17.8675,8.72649,-0.900521,1
-17.4507,7.75237,-1.04987,1
-17.1911,6.90345,-1.19571,1
-17.3624,9.32671,6.02411,1
-17.4514,8.53905,5.70928,1
-17.421,7.72237,5.3955,1
-17.6079,7.02866,5.17306,1
-17.361,9.31851,5.1986,1
-17.4499,8.53834,4.91504,1
-17.4355,7.74445,4.63063,1
-17.5985,7.04771,4.40801,1
-17.3595,9.3111,4.4166,1
-17.3402,8.48954,4.12671,1
-17.349,7.71363,3.8656,1
-17.3186,6.94931,3.61615,1
-17.3367,9.29885,3.65116,1
-16.8729,8.26367,3.29726,1
-17.3305,7.71086,3.14225,1
-17.3111,6.96139,2.91015,1
-17.2844,9.26964,2.89727,1
-14.3604,7.03903,2.20467,1
-17.2978,7.70718,2.42658,1
-17.2807,6.95965,2.2089,1
-17.1506,9.19787,2.15267,1
-14.338,7.03366,1.60728,1
-18.0591,8.05432,1.80443,1
-17.6454,7.11658,1.5559,1
-17.2545,9.26328,1.44467,1
-18.1247,8.89439,1.29569,1
-18.5921,8.2998,1.11338,1
-17.6029,7.11014,0.858102,1
-17.1888,9.23498,0.725381,1
-18.0463,8.86766,0.554625,1
-18.6006,8.31293,0.368073,1
-17.5712,7.0995,0.164393,1
-17.2246,9.26234,0.013312,1
-16.0055,7.869,-0.160004,4
-18.6001,8.32127,-0.37204,1
-17.5478,7.10248,-0.528119,1
-17.1603,9.23704,-0.700984,1
-17.8281,8.77509,-0.899888,1
-17.4797,7.82955,-1.05305,1
-17.2263,6.97901,-1.19964,1
-17.4346,8.59722,5.71238,1
-17.4429,7.7962,5.40967,1
-17.554,7.06967,5.16358,1
-17.4419,8.60084,4.92019,1
-17.4294,7.80585,4.63535,1
-17.5488,7.09036,4.40098,1
-17.3145,9.3555,4.41244,1
-17.4097,8.58986,4.14949,1
-17.3324,7.77003,3.8672,1
-17.33,7.01567,3.623,1
-17.315,9.35574,3.65262,1
-17.1434,8.46143,3.35516,1
-17.3149,7.76763,3.14373,1
-17.3117,7.02338,2.91385,1
-17.2533,9.32121,2.89683,1
-17.3105,8.55108,2.66161,1
-17.3004,7.772,2.43026,1
-17.2832,7.02236,2.21196,1
-16.9238,9.1432,2.12772,1
-17.1902,8.49834,1.92992,1
-18.008,8.09784,1.8018,1
-17.6383,7.1767,1.55721,1
-17.2453,9.32661,1.44629,1
-18.0231,8.91323,1.29037,1
-18.7177,8.42484,1.12245,1
-17.6041,7.17354,0.859231,1
-17.1937,9.30574,0.726793,1
-17.9501,8.88883,0.552502,1
-18.6616,8.40898,0.369789,1
-17.5614,7.15828,0.164506,1
-17.2048,9.3199,0.0133188,1
-15.9446,7.89986,-0.159637,4
-18.5763,8.37912,-0.372076,1
-17.5361,7.16044,-0.528426,1
-17.1591,9.30441,-0.702098,1
-17.7912,8.82486,-0.89939,1
-17.4647,7.88725,-1.0536,1
-17.2233,7.03938,-1.20093,1
-17.4055,8.64939,5.71153,1
-17.447,7.86233,5.41839,1
-17.3937,7.06721,5.12278,1
-17.4233,8.65819,4.92239,1
-17.4399,7.87488,4.64455,1
-17.4142,7.09821,4.37267,1
-17.4297,8.66631,4.16057,1
-17.3468,7.84052,3.87578,1
-17.322,7.07437,3.62585,1
-17.1844,8.54732,3.3683,1
-17.3044,7.82681,3.14618,1
-17.3102,7.08469,2.91724,1
-17.2993,8.61165,2.66393,1
-17.2819,7.8275,2.43103,1
-17.2928,7.08815,2.21597,1
-16.8913,9.1927,2.12717,1
-17.2415,8.58964,1.93863,1
-17.9713,8.14771,1.80062,1
-17.6125,7.22926,1.55688,1
-17.2183,9.38043,1.44644,1
-17.775,8.85854,1.27455,1
-17.5811,7.22713,0.859186,1
-17.18,9.36658,0.727425,1
-17.8968,8.93091,0.551702,1
-18.683,8.4877,0.370729,1
-17.5449,7.2144,0.164558,1
-17.1788,9.37408,0.0133209,1
-15.8746,7.92596,-0.159179,4
-17.5325,7.22182,-0.528984,1
-17.148,9.36659,-0.702817,1
-15.8036,7.89945,-0.800131,4
-17.4367,7.93913,-1.05338,1
-17.2016,7.09219,-1.20093,1
-17.4158,8.72122,5.72366,1
-17.4368,7.92218,5.42275,1
-17.3764,7.12237,5.1241,1
-17.4001,8.71334,4.92338,1
-17.3776,7.91104,4.6344,1
-17.4041,7.15642,4.37562,1
-17.4118,8.72412,4.16266,1
-17.3289,7.89655,3.87718,1
-17.3039,7.12898,3.62661,1
-17.1924,8.61721,3.37504,1
-17.3118,7.89419,3.1519,1
-17.3203,7.15097,2.92264,1
-17.2852,8.67091,2.66584,1
-17.2776,7.88955,2.43382,1
-17.2829,7.1461,2.2175,1
-16.8865,9.25738,2.13014,1
-17.2631,8.6666,1.94404,1
-17.9788,8.21771,1.80389,1
-17.5985,7.28669,1.55762,1
-17.6773,8.87765,1.26949,1
-17.6133,7.30361,0.86185,1
-17.68,8.89057,0.545857,1
-18.6424,8.53832,0.37044,1
-17.5504,7.27969,0.164818,1
-15.8458,7.97238,-0.159134,4
-17.5149,7.27749,-0.529123,1
-15.7855,7.95105,-0.800448,4
-17.4223,7.99717,-1.05398,1
-17.1973,7.15221,-1.20216,1
-17.3993,8.77979,5.72704,1
-17.6276,8.07421,5.48976,1
-17.3634,7.17933,5.12673,1
-17.3923,8.77629,4.92877,1
-17.3489,7.96229,4.63322,1
-17.3802,7.20903,4.37517,1
-17.3867,8.77838,4.16308,1
-17.3091,7.95172,3.87817,1
-17.3082,7.19296,3.63213,1
-17.194,8.68413,3.38057,1
-17.3179,7.96128,3.15745,1
-17.3503,7.22572,2.93142,1
-17.3036,8.74669,2.67281,1
-17.2731,7.95164,2.43662,1
-17.2856,7.20941,2.22068,1
-17.2755,8.73928,1.94845,1
-17.9173,8.25616,1.80025,1
-17.5752,7.34027,1.55753,1
-17.5476,8.88002,1.26213,1
-17.647,7.38113,0.864604,1
-17.5492,8.89236,0.542658,1
-18.6388,8.60595,0.370891,1
-17.5326,7.33543,0.164861,1
-15.8087,8.01463,-0.159009,4
-18.934,8.75108,-0.380839,1
-17.5054,7.3366,-0.529514,1
-15.8341,8.03651,-0.804158,4
-17.4339,8.06736,-1.05618,1
-17.1835,7.20841,-1.20274,1
-17.3876,8.84096,5.73211,1
-17.6517,8.15084,5.50502,1
-17.3591,7.23999,5.132,1
-17.3921,8.84323,4.93638,1
-17.3191,8.01303,4.63181,1
-17.3625,7.2642,4.3763,1
-17.3771,8.84055,4.16726,1
-17.3214,7.26082,3.63955,1
-17.2129,8.76007,3.38956,1
-17.2881,8.01188,3.15647,1
-17.3481,7.28734,2.93481,1
-17.3014,8.81232,2.67663,1
-17.2118,7.98748,2.43141,1
-17.2881,7.27281,2.22386,1
-17.2645,8.80038,1.95025,1
-17.9199,8.32409,1.80307,1
-19.1416,8.06353,1.69854,1
-17.3522,8.84813,1.25002,1
-18.6303,7.85965,0.913957,1
-17.4639,8.91661,0.540866,1
-18.6114,8.66267,0.370873,1
-15.785,8.06354,-0.159018,4
-18.6161,8.67359,-0.374979,1
-15.9997,8.18239,-0.813839,4
-17.4245,8.12798,-1.05711,1
-17.1769,7.26771,-1.20383,1
-17.3698,8.89907,5.73522,1
-17.6527,8.21714,5.51319,1
-17.3528,7.29995,5.13673,1
-17.3752,8.90185,4.93932,1
-17.2856,8.06202,4.62945,1
-17.368,7.32917,4.38332,1
-17.3507,8.89427,4.16747,1
-14.6975,6.86148,3.3024,1
-17.2981,7.31355,3.63936,1
-17.1825,8.81104,3.38887,1
-17.2607,8.06363,3.15598,1
-17.3356,7.34477,2.93651,1
-17.2937,8.87531,2.67964,1
-14.933,6.98573,2.11252,1
-17.2858,7.33435,2.22645,1
-17.2437,8.85648,1.95095,1
-17.8835,8.37396,1.80198,1
-19.1186,8.123,1.6987,1
-17.3028,8.88993,1.24842,1
-14.6542,6.86808,0.884983,1
-17.304,8.90201,0.536758,1
-18.5802,8.7176,0.370783,1
-15.7646,8.11422,-0.159063,4
-18.6809,8.77359,-0.376822,1
-15.9878,8.2383,-0.814518,4
-17.4157,8.18905,-1.0581,1
-17.1986,7.33917,-1.20692,1
-17.3825,8.97301,5.74847,1
-17.6623,8.28761,5.52409,1
-17.3534,7.36295,5.14358,1
-17.3763,8.96979,4.94741,1
-17.2696,8.11914,4.63181,1
-17.3589,7.38814,4.38672,1
-17.3199,8.94566,4.16663,1
-14.7881,6.95912,3.32754,1
-17.2981,7.37621,3.64412,1
-17.1711,8.87185,3.39198,1
-14.5502,6.85184,2.66422,1
-17.3212,7.40141,2.93789,1
-17.2804,8.93561,2.68182,1
-17.2806,7.39477,2.22868,1
-17.2553,8.92947,1.95536,1
-17.8397,8.42029,1.80016,1
-19.078,8.17494,1.69731,1
-17.2489,8.92921,1.2465,1
-14.5942,6.89467,0.882636,1
-17.2065,8.91872,0.53458,1
-15.7432,8.16439,-0.159098,4
-17.1576,8.90781,-0.875503,1
-17.1733,7.39072,-1.20673,1
-17.3983,9.04887,5.76285,1
-17.6638,8.35451,5.53254,1
-17.3751,7.43513,5.15674,1
-17.3762,9.03737,4.95526,1
-17.2498,8.17459,4.63322,1
-17.4059,7.47133,4.40438,1
-17.3488,9.0281,4.18022,1
-17.3802,8.24416,3.91648,1
-17.2854,7.43351,3.64621,1
-17.1386,8.92176,3.39094,1
-14.588,6.92437,2.67501,1
-17.3175,7.46273,2.94113,1
-17.2899,9.0078,2.68756,1
-17.2569,7.44736,2.22857,1
-17.2622,9.0003,1.95926,1
-14.4262,6.86333,1.45783,1
-19.0766,8.24372,1.69943,1
-17.2444,8.99408,1.24817,1
-14.5135,6.91108,0.879032,1
-17.2332,8.99969,0.536262,1
-14.4812,6.90313,0.289824,1
-15.7411,8.22469,-0.159332,4
-14.2637,6.80619,-0.288559,1
-17.1585,8.97522,-0.87695,1
-14.4226,6.89003,-0.878806,1
-17.1716,7.45251,-1.20821,1
-17.4019,9.11868,5.77328,1
-17.6267,8.40328,5.52899,1
-17.3939,7.50637,5.16911,1
-17.3784,9.10639,4.96385,1
-17.2291,8.22956,4.6344,1
-17.4008,7.53243,4.40891,1
-17.379,9.11171,4.19422,1
-17.3256,8.2835,3.90989,1
-17.3561,7.52713,3.66599,1
-17.1678,9.00403,3.40218,1
-17.2792,8.26686,3.17314,1
-17.328,7.53039,2.94683,1
-14.5952,6.99216,2.07375,1
-17.2895,7.52444,2.23575,1
-17.253,9.06294,1.96136,1
-17.8137,8.54208,1.8028,1
-19.0211,8.28906,1.69674,1
-17.2388,9.05855,1.24977,1
-14.5219,6.96983,0.880834,1
-17.2178,9.05904,0.536648,1
-18.4866,8.88218,0.37053,1
-15.8839,8.36144,-0.161036,4
-17.1574,9.04179,-0.878308,1
-14.3987,6.93295,-0.878641,1
-17.1706,7.51476,-1.20976,1
-17.3543,9.16173,5.76679,1
-17.548,8.4319,5.51238,1
-17.4123,7.57779,5.18148,1
-17.3804,9.1755,4.97243,1
-17.2116,8.28618,4.63653,1
-17.4035,7.59708,4.41548,1
-17.3639,9.17183,4.19736,1
-17.3046,8.33874,3.91089,1
-17.3267,7.57759,3.66466,1
-17.1497,9.06172,3.40408,1
-17.3044,8.34426,3.18246,1
-17.3184,7.58947,2.94914,1
-14.5532,7.02699,2.07083,1
-17.2873,7.58662,2.23846,1
-17.2489,9.12839,1.96407,1
-17.8018,8.60362,1.80425,1
-18.9937,8.34658,1.69658,1
-17.263,9.13894,1.25355,1
-14.4663,6.99783,0.878759,1
-17.2094,9.12212,0.537254,1
-18.4376,8.9284,0.370096,1
-15.8794,8.42138,-0.161251,4
-16.2595,7.88137,-0.329907,4
-18.6396,8.21855,-0.568304,1
-17.1579,9.10938,-0.879755,1
-17.313,8.40172,-1.05805,1
-17.1639,7.57465,-1.21092,1
-17.366,9.2361,5.78004,1
-17.4831,8.46682,5.50012,1
-17.3846,7.62924,5.18017,1
-17.365,9.23561,4.97611,1
-17.3242,8.40597,4.67379,1
-17.4086,7.663,4.42273,1
-17.3556,9.23563,4.20216,1
-17.3177,8.41063,3.91967,1
-17.3312,7.64299,3.67056,1
-17.1261,9.11661,3.40495,1
-17.2947,8.40507,3.1854,1
-17.3267,7.65654,2.95454,1
-14.404,7.00954,2.05265,1
-17.283,7.64806,2.24093,1
-17.2585,9.2014,1.96837,1
-17.8102,8.67521,1.80779,1
-18.8633,8.35838,1.68721,1
-17.2639,9.20736,1.25566,1
-18.227,8.88608,1.10885,1
-18.6249,8.26445,0.921001,1
-17.1875,9.17817,0.537447,1
-18.2179,8.89108,0.366231,1
-18.6204,8.26479,0.176719,1
-15.8985,8.49409,-0.161709,4
-16.238,7.93253,-0.329961,4
-18.6235,8.27975,-0.568583,1
-17.1386,9.16668,-0.880208,1
-17.4172,8.5184,-1.06601,1
-17.1433,7.62849,-1.21111,1
-17.3993,9.32241,5.80063,1
-17.4631,8.52337,5.50202,1
-17.3796,7.69074,5.1857,1
-17.3588,9.30075,4.98249,1
-17.4162,8.51671,4.70564,1
-17.4135,7.72902,4.42997,1
-17.3254,9.2879,4.20174,1
-17.3895,8.51153,3.94182,1
-17.3032,7.69413,3.66961,1
-17.1198,9.18075,3.40927,1
-17.2795,8.46329,3.18736,1
-17.3311,7.72213,2.95931,1
-14.3557,7.04059,2.04884,1
-17.2903,7.71481,2.24493,1
-17.2486,9.26419,1.97048,1
-17.7799,8.72805,1.80743,1
-18.6792,8.34547,1.67303,1
-17.2488,9.26737,1.25662,1
-18.1351,8.91025,1.10492,1
-18.6059,8.32441,0.921317,1
-17.1725,9.23796,0.537861,1
-18.1124,8.90853,0.364659,1
-18.6151,8.33087,0.17691,1
-17.2072,9.26128,-0.175309,1
-18.0569,8.88984,-0.367476,1
-18.5971,8.33644,-0.568555,1
-17.1421,9.23628,-0.881836,1
-17.3444,8.54884,-1.06315,1
-17.1335,7.68718,-1.21207,1
-17.448,8.58243,5.50557,1
-17.4317,7.77783,5.20833,1
-17.3234,9.35028,4.98052,1
-17.4092,8.57955,4.71083,1
-17.4129,7.79275,4.43586,1
-17.302,9.3438,4.203,1
-17.3835,8.57481,3.9464,1
-17.344,7.7761,3.68331,1
-17.1279,9.25289,3.41653,1
-17.295,8.53679,3.19504,1
-17.3253,7.78336,2.9624,1
-17.3129,8.5569,2.47462,1
-17.2774,7.77271,2.24635,1
-17.242,9.3289,1.97298,1
-17.7593,8.78565,1.80807,1
-18.6644,8.40765,1.674,1
-17.2317,9.32642,1.25745,1
-17.8929,8.85951,1.09181,1
-18.6221,8.40034,0.923394,1
-17.166,9.30251,0.53855,1
-15.9494,7.9055,0.321597,4
-18.6678,8.42331,0.177656,1
-17.1901,9.32023,-0.175425,1
-17.9006,8.88121,-0.364847,1
-18.6124,8.41198,-0.56981,1
-17.1427,9.30455,-0.883329,1
-17.3521,8.61889,-1.06524,1
-17.1298,7.74875,-1.21349,1
-17.4406,8.64532,5.51156,1
-17.4843,7.8657,5.23124,1
-17.3871,8.63508,4.712,1
-17.4475,7.87257,4.45081,1
-17.3527,8.62592,3.94541,1
-17.3388,7.83777,3.6873,1
-17.0735,9.29127,3.41134,1
-17.2767,8.59377,3.19651,1
-17.3203,7.84504,2.96563,1
-17.3043,8.61882,2.47716,1
-17.2671,7.83183,2.24811,1
-17.7314,8.83965,1.80798,1
-18.6839,8.48548,1.67808,1
-17.1872,9.37064,1.2563,1
-17.7879,8.87558,1.08706,1
-18.6663,8.48928,0.926871,1
-17.1181,9.34459,0.537944,1
-15.9286,7.95618,0.321669,4
-18.6219,8.47143,0.177465,1
-17.1509,9.36717,-0.175318,1
-15.845,7.92202,-0.323444,4
-18.5965,8.47361,-0.570117,1
-17.1053,9.35231,-0.882877,1
-15.855,7.93601,-0.974822,4
-17.1432,7.81825,-1.21613,1
-17.4217,8.70266,5.51401,1
-17.4996,7.93724,5.24308,1
